Training Loss,Training Perplexity,Valid. Loss,Valid. Perplexity,Training Time,Validation Time
0.5918940810486675,7.268748339948326,0.12487668707966805,1.1365140915301364,0:00:46,0:00:12
0.18785530619323254,1.2134276144687612,0.11580738881602884,1.1258486977225273,0:00:46,0:00:12
